src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.1.223,142.251.132.46,38570,443,6,2025-12-09 14:32:27,91.24988865852356,141.3809944281497,0.6684939663682763,0.6684939663682763,0.0,61,0,12901,0,1994,66,211.49180327868854,407.3168751943132,0,0,0,0.0,1994,66,211.49180327868854,407.3168751943132,165907.0368180597,1220,0,20,14,1.5208314776420593,29.940096378326416,0.0,5.892323115092458,91.24988865852356,29.940096378326416,0.0,1.5208314776420593,5.892323115092458,0,0,0,0,0,13,0,0,0,0,0,0,13,61,0,0,0.0,211.49180327868854,77,0,0,0,0,0,0,0,0,0,2436.0,5.0,0,0,5533.3286455608595,0,211.49180327868854,0,0,61,0,12901,0
192.168.1.223,172.217.172.14,42784,443,6,2025-12-09 14:32:27,91.2497546672821,119.83593862659205,0.536987745103156,0.536987745103156,0.0,49,0,10935,0,1466,66,223.16326530612244,342.0670865660518,0,0,0,0.0,1466,66,223.16326530612244,342.0670865660518,117009.89171178677,980,0,20,18,1.9010365555683773,29.940369367599487,0.0,6.5477682512114415,91.2497546672821,29.940369367599487,0.0,1.9010365555683773,6.5477682512114415,0,0,0,0,0,15,0,0,0,0,0,0,15,49,0,0,0.0,223.16326530612244,77,0,0,0,0,0,0,0,0,0,1924.0,4.0,0,0,8748.169592085515,0,223.16326530612244,0,0,49,0,10935,0
192.168.1.223,199.165.136.101,37256,443,6,2025-12-09 14:32:09,117.23982787132263,24.667385243640364,0.14500191879041707,0.14500191879041707,0.0,17,0,2892,0,541,66,170.11764705882354,182.03615747910573,0,0,0,0.0,541,66,170.11764705882354,182.03615747910573,33137.16262975778,340,0,20,4,7.3274892419576645,30.699944972991943,0.0,11.365895570323675,117.23982787132263,30.699944972991943,0.0,7.3274892419576645,11.365895570323675,0,0,0,0,0,4,0,0,0,0,0,0,4,17,0,0,0.0,170.11764705882354,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.11764705882354,0,192.168.1.223,199.165.136.101,37256,443,6,2025-12-09 14:32:09,117.23982787132263,24.667385243640364,0.14500191879041707,0.14500191879041707,0.0,17,0,2892,0,541,66,170.11764705882354,182.03615747910573,0,0,0,0.0,541,66,170.11764705882354,182.03615747910573,33137.16262975778,340,0,20,4,7.3274892419576645,30.699944972991943,0.0,11.365895570323675,117.23982787132263,30.699944972991943,0.0,7.3274892419576645,11.365895570323675,0,0,0,0,0,4,0,0,0,0,0,0,4,17,0,0,0.0,170.11764705882354,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.11764705882354,0,0,17,0,2892,0
192.200.0.116,192.168.1.69,443,52384,6,2025-12-09 14:32:18,109.37869596481323,22.390100543782633,0.24684880142185833,0.10056803020890526,0.1462807712129531,11,16,1321,1128,151,66,120.0909090909091,40.88888389827094,78,66,70.5,5.809475019311125,151,66,90.70370370370371,35.98437399021642,1294.8751714677637,220,320,20,7,4.206872921723586,30.38111662864685,0.0,9.824307399406226,109.26871299743652,30.7325119972229,0.0,10.926871299743652,13.484344637730723,109.37852573394775,30.38111662864685,0.00014591217041015625,7.291901715596517,12.105573175426823,7,0,0,0,0,0,0,7,27,0,0,1.4545454545454546,90.70370370370371,611,559,0,0,0,0,0,0,0192.168.1.223,142.250.78.202,53132,443,6,2025-12-09 14:33192.168.1.223,142.250.78.202,53132,443,6,2025-12-09 14:33:16,117.40965008735657,45.68619356253094,0.24699843648646483,0.24699843648646483,0.0,29,0,5364,0,1466,66,184.9655172413793,330.57781000259496,0,0,0,0.0,1466,66,184.9655172413793,330.57781000259496,109281.68846611178,580,0,20,9,4.1932017888341635,58.6299512386322,0.0,15.027534472726348,117.40965008735657,58.6299512386322,0.0,4.1932017888341635,15.027534472726348,0,0,0,0,0,8,0,0,0,0,2,0,8,27,0,0,0.0,184.9655172413793,64240,0,0,0,0,0,0,0,0,0,3260.0,7.0,0,192.168.1.223,142.250.78.202,53148,443,6,2025-12-09 14:33:16,118.06980109214783,62.37835527690921,0.2964348180165407,0.2964348180165407,0.0,35,0,7365,0,1466,66,210.42857142857142,373.7913310707907,0,0,0,0.0,1466,66,210.42857142857142,373.7913310707907,139719.95918367346,700,0,20,12,3.472641208592583,58.62996244430542,0.0,13.78073549075336,118.06980109214783,58.62996244430542,0.0,3.472641208592583,13.78073549075336,0,0,0,0,0,10,0,0,0,0,2,0,10,33,0,0,0.0,210.42857142857142,64240,0,0,0,0,0,0,0,0,0,4853.0,10.0,0,0,8823.683028192063,0,210.42857142857142,0,0,35,0,7365,0
192.168.1.200,192.168.1.69,50568,22,6,2025-12-09 14:33:32192.168.1.200,192.168.1.69,50568,22,6,2025-12-09 14:33:32,122.87811851501465,2.1484703964419953,0.032552581764272656,0.024414436323204492,0.008138145441068164,3,1,198,66,66,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,0.0,60,20,20,0,40.95937283833822,122.87796092033386,0.0,57.92518913804234,122.87811851501465,122.87811851501465,0.0,61.439059257507324,61.439059257507324,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.3333333333333333,66.0,73192.168.1.223,142.250.219.42,32956,443,6,2025-12-09 14:34:03,90.54995536804199,112.5566540433336,0.8614029646173489,0.8614029646173489,0.0,78,0,10192,0,1466,66,130.66666666666666,194.09571169694942,0,0,0,0.0,1466,66,130.66666666666666,194.09571169694942,37673.14529914531,1560,0,20,18,1.1759734463382077,20.030048847198486,0.0,4.444264402555886,90.54995536804199,20.030048847198486,0.0,1.1759734463382077,4.444264402555886,0,0,0,0,0,17,0,0,0,0,0,0,17,78,0,0,0.0,130.66666666666666,79,0,0,0,0,0,0,0,0,0,4684.0,18.0,0,0,1577.1200608430997,0,130.66666666666666,0,0,78,0,10192,0
192.168.1.223,151.101.13.91,53528,443,6,2025-12-09 14:34:06,121.13990068435669,42.56235947753106,0.5613344539317517,0.5613344539317517,0.0,68,0,5156,0,98,66,75.82352941176471,10.747012138087207,0,0,0,0.0,98,66,75.82352941176471,10.747012138087207,115.49826989619376,1360,0,20,10,1.808058219169503,12.989989995956421,0.0,3.049815075900232,121.13990068435669,12.989989995956421,0.0,1.808058219169503,3.049815075900232,0,0,0,0,0,10,0,0,0,0,0,0,10,68,0,0,0.0,75.82352941176471,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.82352941176471,0,0,68,0,5156,0
192.168.1.223,192.200.0.116,33850,443,6,2025-12-09 14:34:08,103.85979795455933,6.065869685936008,0.08665528122765725,0.08665528122765725,0.0,9,0,630,0,78,66,70.0,5.656854249492381,0,0,0,0.0,78,66,70.0,5.656854249492381,32.0,180,0,20,0,12.982474744319916,29.969966411590576,0.0,13.218738390713307,103.85979795455933,29.969966411590576,0.0,12.982474744319916,13.218738390713307,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.0,70.0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,9,0,630,0
192.168.1.69,199.165.136.100,43766,443,6,2025-12-09 14:34:11,90.86079788208008,12.348559842674298,0.18709939155567118,0.09905261905888475,0.08804677249678644,9,8,594,528,66,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,0.0,180,160,20,0,5.678799867630005,30.053174018859863,0.0,11.697265842083286,90.64078521728516,30.16296100616455,0.0,11.330098152160645,14.568878168493253,90.71011853218079,30.217578411102295,0.004338502883911133,12.958588361740112,14.917853604585321,0,0,0,0,0,0,0,0,17,0,0,0.8888888888888888,66.0,525,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,66.0,0,9,8,594,528
192.168.1.69,172.237.61.197,44296,443,6,2025-12-09 14:34:18,91.75675988197327,22.559645770651027,0.31605300838110134,0.18527245318892147,0.13078055519217988,17,12,1170,900,78,66,68.82352941176471,5.090190035949162,93,66,75.0,12.727922061357855,93,66,71.37931034482759,9.564351170752733,91.47681331747918,340,240,20,0,3.2770271386419023,30.161219835281372,0.0,9.290517725246836,91.75675940513611,30.181177139282227,0.0,5.734797462821007,11.720842530010792,91.7230589389801,30.305005311965942,0.015491724014282227,8.338459903543646,13.390142980844153,0,4,0,0,0,0,0,4,29,0,0,0.7058823529411765,71.37931034482759,3314,1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.82352941176471,75.0,0,17,12,1170,900
192.168.1.223,172.237.61.197,40296,443,6,2025-12-09 14:34:21,94.72989392280579,6.5238118022553735,0.0950069679940103,0.0950069679940103,0.0,9,0,618,0,78,66,68.66666666666667,4.988876515698589,0,0,0,0.0,78,66,68.66666666666667,4.988876515698589,24.888888888888893,180,0,20,0,11.841236740350723,30.209866523742676,0.0,14.226903473806797,94.72989392280579,30.209866523742676,0.0,11.841236740350723,14.226903473806797,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0.0,68.66666666666667,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.66666666666667,0,0,9,0,618,0
192.168.1.223,35.186.224.39,33244,443,6,2025-12-09 14:34:21,90.319904088974,12.411439220481286,0.14393283663359208,0.14393283663359208,0.0,13,0,1121,0,109,66,86.23076923076923,18.605846253070553,0,0,0,0.0,109,66,86.23076923076923,18.605846253070553,346.1775147928995,260,0,20,5,7.526658674081166,29.760001182556152,0.0,12.824985249537775,90.319904088974,29.760001182556152,0.0,7.526658674081166,12.824985249537775,0,0,0,0,0,5,0,0,0,0,0,0,5,13,0,0,0.0,86.23076923076923,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.23076923076923,0,0,13,0,1121,0
192.168.1.223,34.120.52.64,46436,443,6,2025-12-09 14:34:22,100.66981935501099,12.625432410063564,0.15893541979623685,0.15893541979623685,0.0,16,0,1271,0,97,66,79.4375,12.835345486195532,0,0,0,0.0,97,66,79.4375,12.835345486195532,164.74609375,320,0,20,5,6.711321290334066,25.120009899139404,0.0,11.045196362894485,100.66981935501099,25.120009899139404,0.0,6.711321290334066,11.045196362894485,0,0,0,0,0,5,0,0,0,0,0,0,5,16,0,0,0.0,79.4375,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.4375,0,0,16,0,1271,0
192.168.1.223,162.159.135.234,34202,443,6,2025-12-09 14:34:23,104.28985404968262,28.881045308253228,0.36436909751448293,0.36436909751448293,0.0,38,0,3012,0,166,66,79.26315789473684,26.03811397742519,0,0,0,0.0,166,66,79.26315789473684,26.03811397742519,677.983379501385,760,0,20,3,2.818644704045476,23.669992685317993,0.0,5.834612155287584,104.28985404968262,23.669992685317993,0.0,2.818644704045476,5.834612155287584,0,0,0,0,0,3,0,0,0,0,0,0,3,38,0,0,0.0,79.26315789473684,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.26315789473684,0,0,38,0,3012,0
192.168.1.223,142.251.132.46,38570,443,6,2025-12-09 14:34:28,91.17972922325134,89.64711860446701,0.46062869848147964,0.46062869848147964,0.0,42,0,8174,0,1466,66,194.61904761904762,310.67759681219,0,0,0,0.0,1466,66,194.61904761904762,310.67759681219,96520.56916099771,840,0,20,10,2.2238958347134474,29.97001552581787,0.0,7.791597021405162,91.17972922325134,29.97001552581787,0.0,2.2238958347134474,7.791597021405162,0,0,0,0,0,9,0,0,0,0,0,0,9,42,0,0,0.0,194.61904761904762,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.61904761904762,0,0,42,0,8174,0
192.168.1.223,172.217.172.14,42784,443,6,2025-12-09 14:34:28,91.17968559265137,79.74363974540846,0.4057921428386897,0.4057921428386897,0.0,37,0,7271,0,1376,66,196.51351351351352,257.63913812357896,0,0,0,0.0,1376,66,196.51351351351352,257.63913812357896,66377.92549306061,740,0,20,13,2.532769044240316,29.950151443481445,0.0,8.256982950973669,91.17968559265137,29.950151443481445,0.0,2.532769044240316,8.256982950973669,0,0,0,0,0,13,0,0,0,0,0,0,13,37,0,0,0.0,196.51351351351352,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.51351351351352,0,0,37,0,7271,0
192.168.1.200,192.168.1.1,38632,53,17,2025-12-09 14:32:18,0.0,0,0,0,0,2,0,144,0,72,72,72.0,0.0,0,0,0,0.0,72,72,72.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,0,0,2,0,144,0
192.168.1.200,192.168.1.1,38135,53,17,2025-12-09 14:32:18,0.0,0,0,0,0,2,0,144,0,72,72,72.0,0.0,0,0,0,0.0,72,72,72.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0,0,0,2,0,144,0
192.168.1.10,216.239.32.21,43474,443,6,2025-12-09 14:32:18,0.7699782848358154,5871.59415926129,66.23563417879359,66.23563417879359,0.0,51,0,4521,0,583,66,88.6470588235294,83.6106343572634,0,0,0,0.0,583,66,88.6470588235294,83.6106343572634,6990.738177623993,1020,0,20,3,0.015399565696716308,0.11009955406188965,0.0,0.038043282846683596,0.7699782848358154,0.11009955406188965,0.0,0.015399565696716308,0.038043282846683596,0,0,0,0,0,3,0,0,0,1,2,0,3,49,0,0,0.0,88.6470588235294,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.6470588235294,0,0,51,0,4521,0
192.168.1.69,192.168.1.1,60508,5351,17,2025-12-09 14:32:22,0.010509014129638672,26643.793275556967,475.782022777803,475.782022777803,0.0,5,0,280,0,66,44,56.0,10.039920318408907,0,0,0,0.0,66,44,56.0,10.039920318408907,100.8,100,0,20,5,0.002627253532409668,0.010271549224853516,0.0,0.004413782727238387,0.010509014129638672,0.010271549224853516,0.0,0.002627253532409668,0.004413782727238387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,56.0,0,0,0,0,0,0,0,0,0,0,68.0,4.0,0,0,6470.635509778121,0,56.0,0,0,5,0,280,0
192.168.1.69,192.168.1.1,60508,1900,17,2025-12-09 14:32:22,0.010342597961425781,39448.50235131397,290.0625172890733,290.0625172890733,0.0,3,0,408,0,136,136,136.0,0.0,0,0,0,0.0,136,136,136.0,0.0,0.0,60,0,20,3,0.005171298980712891,0.010342597961425781,0.0,0.005171298980712891,0.010342597961425781,0.010342597961425781,0.0,0.005171298980712891,0.005171298980712891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.0,0,0,3,0,408,0
192.168.1.69,239.255.255.250,60508,1900,17,2025-12-09 14:32:22,0.010321617126464844,74213.17712279405,484.42021620622745,484.42021620622745,0.0,5,0,766,0,179,136,153.2,21.06561178793533,0,0,0,0.0,179,136,153.2,21.06561178793533,443.76000000000005,100,0,20,5,0.002580404281616211,0.010130643844604492,0.0,0.004359335035589927,0.010321617126464844,0.010130643844604492,0.0,0.002580404281616211,0.004359335035589927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,153.2,0,0,0,0,0,0,0,0,0,0,462.0,4.0,0,0,44760.427977455416,0,153.2,0,0,5,0,766,0
192.168.1.69,192.168.1.1,48043,5351,17,2025-12-09 14:32:22,0.010001182556152344,26196.90206922857,499.9408791837513,499.9408791837513,0.0,5,0,262,0,60,44,52.4,7.2,0,0,0,0.0,60,44,52.4,7.2,51.839999999999996,100,0,20,5,0.002500295639038086,0.009924888610839844,0.0,0.004286701799416117,0.010001182556152344,0.009924888610839844,0.0,0.002500295639038086,0.004286701799416117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,52.4,0,0,0,0,0,0,0,0,0,0,50.0,4.0,0,0,4999.4087918375135,0,52.4,0,0,5,0,262,0
192.168.1.200,192.168.1.1,60501,53,17,2025-12-09 14:32:27,0.0,0,0,0,0,2,0,158,0,79,79,79.0,0.0,0,0,0,0.0,79,79,79.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,0,0,2,0,158,0
192.168.1.200,192.168.1.1,40541,53,17,2025-12-09 14:32:27,0.0,0,0,0,0,2,0,158,0,79,79,79.0,0.0,0,0,0,0.0,79,79,79.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,0,0,2,0,158,0
192.168.1.200,192.168.1.1,53237,53,17,2025-12-09 14:32:37,0.0,0,0,0,0,2,0,156,0,78,78,78.0,0.0,0,0,0,0.0,78,78,78.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,0,0,2,0,156,0
192.168.1.200,192.168.1.1,43843,53,17,2025-12-09 14:32:37,0.0,0,0,0,0,2,0,156,0,78,78,78.0,0.0,0,0,0,0.0,78,78,78.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,0,0,2,0,156,0
192.168.1.200,192.168.1.1,43766,53,17,2025-12-09 14:32:38,0.0,0,0,0,0,2,0,156,0,78,78,78.0,0.0,0,0,0,0.0,78,78,78.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,0,0,2,0,156,0
192.168.1.200,192.168.1.1,57396,53,17,2025-12-09 14:32:38,0.0,0,0,0,0,2,0,156,0,78,78,78.0,0.0,0,0,0,0.0,78,78,78.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,78.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,0,0,2,0,156,0
