src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.1.13,192.168.1.1,47226,1900,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,1863,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,497,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,34572,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,631,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,1089,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,10180,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,9878,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,32784,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,1100,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,1047,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,212,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,32775,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,106,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,1066,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,49165,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,555,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,2111,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,8011,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,3077,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,9666,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,3031,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,5221,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,545,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,2869,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,5959,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,10003,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,3826,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,61900,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,1461,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,5000,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,6543,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,366,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,3689,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,5560,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,8180,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
192.168.1.13,192.168.1.1,47226,9500,6,2025-12-11 21:20:41,0.0,0,0,0,0,2,0,120,0,60,60,60.0,0.0,0,0,0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,60.0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,0,0,2,0,120,0
172.237.61.197,192.168.1.69,443,44296,6,2025-12-11 21:22:44,121.3076605796814,17.064050119409504,0.23906157172119596,0.10716553215088094,0.131896039570315,13,16,966,1104,93,66,74.3076923076923,12.461538461538462,78,66,69.0,5.196152422706632,93,66,71.37931034482759,9.564351170752733,91.47681331747917,260,320,20,4,4.332416449274335,30.32429337501526,0.0,10.536580507482986,91.18945908546448,30.471163749694824,0.0,7.599121590455373,13.084284274791113,121.27829813957214,30.32429337501526,0.00013494491577148438,8.085219875971477,13.300495383992589,4,0,0,0,0,0,0,4,29,0,0,1.2307692307692308,71.37931034482759,2013,3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.3076923076923,69.0,0,13,16,966,1104
192.168.1.223,162.159.133.234,46996,443,6,2025-12-11 21:22:59,104.93003630638123,89.05934210023419,1.2008001182054049,1.2008001182054049,0.0,126,0,9345,0,165,66,74.16666666666667,15.374556387973746,0,0,0,0.0,165,66,74.16666666666667,15.374556387973746,236.3769841269843,2520,0,20,3,0.8394402904510498,20.26015043258667,0.0,2.298031102731705,104.93003630638123,20.26015043258667,0.0,0.8394402904510498,2.298031102731705,0,0,0,0,0,3,0,0,0,0,0,0,3,126,0,0,0.0,74.16666666666667,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.16666666666667,0,0,126,0,9345,0
192.168.1.200,192.168.1.1,51056,53,17,2025-12-11 21:21:58,0.0,0,0,0,0,2,0,228,0,114,114,114.0,0.0,0,0,0,0.0,114,114,114.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0,0,0,2,0,228,0
192.168.1.69,192.200.0.116,52384,443,6,2025-12-11 21:23:45,132.89806413650513,15.97464954658315,0.18811410205585433,0.10534389715127843,0.0827702049045759,14,11,972,1151,78,66,69.42857142857143,5.421047417431507,151,66,104.63636363636364,42.324015807217386,151,66,84.92,33.31776703202062,1110.0736,280,220,20,0,5.537419339021047,30.160218954086304,0.0,10.77580909365145,110.07004761695862,30.160218954086304,0.0,8.466926739766048,12.746222139345335,132.63289666175842,30.562675714492798,0.03078436851501465,13.263289666175842,13.473368672718259,0,5,0,0,0,0,0,5,25,0,0,0.7857142857142857,84.92,1345,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.42857142857143,104.63636363636364,0,14,11,972,1151
192.168.1.223,35.186.224.39,42984,443,6,2025-12-11 21:24:05,90.25002837181091,12.421048726785088,0.14404427604657105,0.14404427604657105,0.0,13,0,1121,0,109,66,86.23076923076923,18.605846253070553,0,0,0,0.0,109,66,86.23076923076923,18.605846253070553,346.1775147928995,260,0,20,5,7.520835697650909,29.81999444961548,0.0,12.8360524351242,90.25002837181091,29.81999444961548,0.0,7.520835697650909,12.8360524351242,0,0,0,0,0,5,0,0,0,0,0,0,5,13,0,0,0.0,86.23076923076923,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.23076923076923,0,0,13,0,1121,0
192.168.1.69,192.168.1.200,22,56230,6,2025-12-11 21:23:59,122.88000154495239,3.2226562094820115,0.04882812438609108,0.02441406219304554,0.02441406219304554,3,3,198,198,66,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,0.0,60,60,20,0,24.57600030899048,74.06626772880554,0.0,31.12981662027748,74.10062050819397,74.10062050819397,0.0,37.050310254096985,37.050310254096985,122.84564876556396,74.06641983985901,48.779228925704956,61.42282438278198,12.643595457077026,0,0,0,0,0,0,0,0,6,0,0,1.0,66.0,480,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,66.0,0,3,3,198,198
172.237.61.197,192.168.1.69,443,44296,6,2025-12-11 21:24:45,121.82008266448975,16.99227216665976,0.23805598687590965,0.10671475273747674,0.1313412341384329,13,16,966,1104,93,66,74.3076923076923,12.461538461538463,78,66,69.0,5.196152422706632,93,66,71.37931034482759,9.564351170752733,91.47681331747917,260,320,20,4,4.3507172380174906,30.316148281097412,0.0,10.537299806761846,91.69651055335999,30.462698459625244,0.0,7.641375879446666,13.072876330723213,121.81423854827881,30.316148281097412,0.0001163482666015625,8.12094923655192,13.307608637875415,4,0,0,0,0,0,0,4,29,0,0,1.2307692307692308,71.37931034482759,2013,3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.3076923076923,69.0,0,13,16,966,1104
192.168.1.223,162.159.133.234,46996,443,6,2025-12-11 21:24:50,115.27012753486633,88.56587754630559,1.1971878833764493,1.1971878833764493,0.0,138,0,10209,0,165,66,73.97826086956522,14.809645990594431,0,0,0,0.0,165,66,73.97826086956522,14.809645990594431,219.32561436672972,2760,0,20,3,0.8413877922253017,11.330057859420776,0.0,2.0623299672512663,115.27012753486633,11.330057859420776,0.0,0.8413877922253017,2.0623299672512663,0,0,0,0,0,3,0,0,0,0,0,0,3,138,0,0,0.0,73.97826086956522,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.97826086956522,0,0,138,0,10209,0
192.168.1.200,192.168.1.1,42654,53,17,2025-12-11 21:22:48,0.0,0,0,0,0,2,0,228,0,114,114,114.0,0.0,0,0,0,0.0,114,114,114.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0,0,0,2,0,228,0
192.168.1.200,192.168.1.1,53950,53,17,2025-12-11 21:23:30,0.0,0,0,0,0,2,0,228,0,114,114,114.0,0.0,0,0,0,0.0,114,114,114.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.0,0,0,2,0,228,0
192.168.1.223,95.216.195.133,57630,80,6,2025-12-11 21:23:30,0.7699096202850342,1015.7036350714643,12.988537532883175,12.988537532883175,0.0,10,0,782,0,154,60,78.2,25.89903473104741,0,0,0,0.0,154,60,78.2,25.89903473104741,670.76,200,0,20,2,0.0855455133650038,0.2199418544769287,0.0,0.08639940032535404,0.7699096202850342,0.2199418544769287,0.0,0.0855455133650038,0.08639940032535404,0,0,0,0,0,1,0,0,0,1,2,1,1,7,0,0,0.0,78.2,64240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2,0,0,10,0,782,0
192.168.1.69,192.200.0.116,52384,443,6,2025-12-11 21:25:58,109.53179240226746,23.837827746037586,0.2738930801919294,0.1734656174548886,0.10042746273704077,19,11,1460,1151,133,66,76.84210526315789,20.01121569177155,151,66,104.63636363636364,42.324015807217386,151,66,87.03333333333333,33.012607019473975,1089.8322222222223,380,220,20,2,3.7769583586988777,30.19209575653076,0.0,9.38970065244709,109.53179240226746,30.192144870758057,0.0,6.085099577903748,11.383191409576073,109.34997797012329,30.597858905792236,0.020548343658447266,10.934997797012329,13.482997939126353,2,5,0,0,0,0,0,7,30,0,0,0.5789473684210527,87.03333333333333,1345,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.84210526315789,104.63636363636364,0,19,11,1460,1151
192.168.1.69,192.168.1.200,22,56230,6,2025-12-11 21:26:02,122.88009667396545,1.611326857313176,0.024414043292623876,0.016276028861749253,0.008138014430874627,2,1,132,66,66,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,0.0,40,20,20,0,61.44004833698273,122.88009667396545,0.0,61.44004833698273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.5,66.0,480,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,66.0,0,2,1,132,66
192.168.1.223,35.186.224.39,42984,443,6,2025-12-11 21:26:05,90.19872975349426,18.81401217775197,0.23281924321319467,0.23281924321319467,0.0,21,0,1697,0,109,66,80.80952380952381,16.606421728668266,0,0,0,0.0,109,66,80.80952380952381,16.606421728668266,275.77324263038554,420,0,20,5,4.509936487674713,29.740037202835083,0.0,9.415285175002872,90.19872975349426,29.740037202835083,0.0,4.509936487674713,9.415285175002872,0,0,0,0,0,5,0,0,0,0,0,0,5,21,0,0,0.0,80.80952380952381,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.80952380952381,0,0,21,0,1697,0
172.237.61.197,192.168.1.69,443,44296,6,2025-12-11 21:26:47,121.3073742389679,18.152235293315297,0.25554917987864406,0.10716578511039912,0.14838339476824494,13,18,966,1236,93,66,74.3076923076923,12.461538461538463,78,66,68.66666666666667,4.988876515698589,93,66,71.03225806451613,9.344599513218046,87.32154006243496,260,360,20,4,4.04357914129893,30.19013738632202,0.0,10.23217245148375,91.16927456855774,30.338969945907593,0.0,7.597439547379811,13.072021089856234,121.28514242172241,30.19013738632202,4.76837158203125e-07,7.1344201424542595,12.755963614739866,4,0,0,0,0,0,0,4,31,0,0,1.3846153846153846,71.03225806451613,2013,3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.3076923076923,68.66666666666667,0,13,18,966,1236
192.168.1.223,162.159.133.234,46996,443,6,2025-12-11 21:26:48,117.2198874950409,46.37438335905224,0.6227612187657862,0.6227612187657862,0.0,73,0,5436,0,165,66,74.46575342465754,16.306215464923667,0,0,0,0.0,165,66,74.46575342465754,16.306215464923667,265.89266278851574,1460,0,20,2,1.628053992986679,25.200044631958008,0.0,3.983883331927061,117.2198874950409,25.200044631958008,0.0,1.628053992986679,3.983883331927061,0,0,0,0,0,2,0,0,0,0,0,0,2,73,0,0,0.0,74.46575342465754,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.46575342465754,0,0,73,0,5436,0
192.168.1.69,15.156.43.92,46312,443,6,2025-12-11 21:25:01,4.306450843811035,4329.31912523604,20.202250798945265,13.700376978595065,6.501873820350201,59,28,6954,11690,583,66,117.86440677966101,130.23517940042794,1514,60,417.5,569.9054746183791,1514,60,214.29885057471265,368.27822799762356,135628.8532170696,1180,560,20,12,0.05007500981175622,2.3925912380218506,0.0,0.2595229482984522,4.19646692276001,2.612685203552246,0.0,0.07235287797862086,0.34181175008922776,4.133056640625,2.3925912380218506,0.0,0.153076171875,0.4578599910149279,12,12,0,0,4,5,2,24,82,0,0,0.4745762711864407,214.29885057471265,64240,26847,0,0,0,0,0,0,0,0,2068.0,4.0,0,0,3460.0380763641483,0,117.86440677966101,417.5,0,59,28,6954,11690
192.168.1.200,192.168.1.1,46305,53,17,2025-12-11 21:25:55,0.0,0,0,0,0,2,0,168,0,84,84,84.0,0.0,0,0,0,0.0,84,84,84.0,0.0,0.0,40,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,0,0,2,0,168,0
